day,degree
2019/10/3,180
2019/10/4,157.5
2019/10/5,315
2019/10/6,45
2019/10/7,337.5
2019/10/8,202.5
2019/10/9,337.5
2019/10/10,337.5
2019/10/11,337.5
2019/10/12,45
2019/10/13,337.5
2019/10/14,337.5
2019/10/15,67.5
2019/10/16,45
2019/10/17,0
2019/10/18,22.5
2019/10/19,315
2019/10/20,67.5
2019/10/21,22.5
2019/10/22,337.5
2019/10/23,292.5
2019/10/24,22.5
2019/10/25,337.5
2019/10/26,202.5
2019/10/27,0
2019/10/28,337.5
2019/10/29,337.5
2019/10/30,292.5
2019/10/31,180
2019/11/1,315
2019/11/2,337.5
2019/11/3,22.5
2019/11/4,22.5
2019/11/5,292.5
2019/11/6,315
2019/11/7,337.5
2019/11/8,337.5
2019/11/9,45
2019/11/10,0
2019/11/11,292.5
2019/11/12,315
2019/11/13,337.5
2019/11/14,337.5
2019/11/15,315
2019/11/16,292.5
2019/11/17,315
2019/11/18,180
2019/11/19,337.5
2019/11/20,337.5
2019/11/21,337.5
2019/11/22,337.5
2019/11/23,337.5
2019/11/24,337.5
2019/11/25,45
2019/11/26,22.5
2019/11/27,337.5
2019/11/28,22.5
2019/11/29,22.5
2019/11/30,315
2019/12/1,315
2019/12/2,337.5
2019/12/3,337.5
2019/12/4,337.5
2019/12/5,315
2019/12/6,0
2019/12/7,315
2019/12/8,22.5
2019/12/9,315
2019/12/10,315
2019/12/11,315
2019/12/12,337.5
2019/12/13,337.5
2019/12/14,337.5
2019/12/15,315
2019/12/16,337.5
2019/12/17,315
2019/12/18,337.5
2019/12/19,22.5
2019/12/20,315
2019/12/21,337.5
2019/12/22,0
2019/12/23,315
2019/12/24,337.5
2019/12/25,315
2019/12/26,315
2019/12/27,315
2019/12/28,337.5
2019/12/29,22.5
2019/12/30,315
2019/12/31,337.5
2020/1/1,337.5
2020/1/2,0
2020/1/3,315
2020/1/4,337.5
2020/1/5,315
2020/1/6,315
2020/1/7,22.5
2020/1/8,315
2020/1/9,315
2020/1/10,337.5
2020/1/11,337.5
2020/1/12,337.5
2020/1/13,337.5
2020/1/14,337.5
2020/1/15,315
2020/1/16,337.5
2020/1/17,315
2020/1/18,0
2020/1/19,22.5
2020/1/20,315
2020/1/21,337.5
2020/1/22,315
2020/1/23,315
2020/1/24,315
2020/1/25,337.5
2020/1/26,315
2020/1/27,0
2020/1/28,337.5
2020/1/29,337.5
2020/1/30,315
2020/1/31,315
2020/2/1,315
2020/2/2,315
2020/2/3,315
2020/2/4,135
2020/2/5,337.5
2020/2/6,337.5
2020/2/7,337.5
2020/2/8,0
2020/2/9,337.5
2020/2/10,337.5
2020/2/11,315
2020/2/12,315
2020/2/13,22.5
2020/2/14,157.5
2020/2/15,22.5
2020/2/16,315
2020/2/17,22.5
2020/2/18,315
2020/2/19,315
2020/2/20,337.5
2020/2/21,157.5
2020/2/22,202.5
2020/2/23,337.5
2020/2/24,315
2020/2/25,315
2020/2/26,0
2020/2/27,337.5
2020/2/28,180
2020/2/29,67.5
2020/3/1,337.5
2020/3/2,337.5
2020/3/3,315
2020/3/4,337.5
2020/3/5,292.5
2020/3/6,315
2020/3/7,45
2020/3/8,337.5
2020/3/9,337.5
2020/3/10,180
2020/3/11,315
2020/3/12,135
2020/3/13,292.5
2020/3/14,45
2020/3/15,292.5
2020/3/16,315
2020/3/17,157.5
2020/3/18,292.5
2020/3/19,180
2020/3/20,337.5
2020/3/21,157.5
2020/3/22,180
2020/3/23,135
2020/3/24,315
2020/3/25,315
2020/3/26,292.5
2020/3/27,180
2020/3/28,180
2020/3/29,337.5
2020/3/30,337.5
2020/3/31,337.5
2020/4/1,337.5
2020/4/2,315
2020/4/3,157.5
2020/4/4,202.5
2020/4/5,45
2020/4/6,315
2020/4/7,135
2020/4/8,157.5
2020/4/9,0
2020/4/10,315
2020/4/11,135
2020/4/12,337.5
2020/4/13,337.5
2020/4/14,315
2020/4/15,180
2020/4/16,45
2020/4/17,45
2020/4/18,135
2020/4/19,67.5
2020/4/20,337.5
2020/4/21,157.5
2020/4/22,45
2020/4/23,292.5
2020/4/24,337.5
2020/4/25,157.5
2020/4/26,180
2020/4/27,45
2020/4/28,157.5
2020/4/29,157.5
2020/4/30,180
2020/5/1,180
2020/5/2,157.5
2020/5/3,180
2020/5/4,180
2020/5/5,45
2020/5/6,0
2020/5/7,337.5
2020/5/8,180
2020/5/9,180
2020/5/10,180
2020/5/11,135
2020/5/12,0
2020/5/13,202.5
2020/5/14,180
2020/5/15,180
2020/5/16,180
2020/5/17,157.5
2020/5/18,45
2020/5/19,315
2020/5/20,22.5
2020/5/21,337.5
2020/5/22,337.5
2020/5/23,157.5
2020/5/24,157.5
2020/5/25,157.5
2020/5/26,157.5
2020/5/27,337.5
2020/5/28,157.5
2020/5/29,180
2020/5/30,180
2020/5/31,180
2020/6/1,135
2020/6/2,157.5
2020/6/3,157.5
2020/6/4,157.5
2020/6/5,180
2020/6/6,90
2020/6/7,90
2020/6/8,180
2020/6/9,180
2020/6/10,180
2020/6/11,180
2020/6/12,180
2020/6/13,45
2020/6/14,180
2020/6/15,157.5
2020/6/16,180
2020/6/17,135
2020/6/18,202.5
2020/6/19,337.5
2020/6/20,157.5
2020/6/21,135
2020/6/22,337.5
2020/6/23,135
2020/6/24,45
2020/6/25,135
2020/6/26,0
2020/6/27,157.5
2020/6/28,157.5
2020/6/29,157.5
2020/6/30,180
2020/7/1,180
2020/7/2,180
2020/7/3,90
2020/7/4,180
2020/7/5,180
2020/7/6,180
2020/7/7,180
2020/7/8,180
2020/7/9,180
2020/7/10,180
2020/7/11,180
2020/7/12,90
2020/7/13,157.5
2020/7/14,180
2020/7/15,45
2020/7/16,45
2020/7/17,45
2020/7/18,22.5
2020/7/19,157.5
2020/7/20,135
2020/7/21,180
2020/7/22,180
2020/7/23,292.5
2020/7/24,180
2020/7/25,180
2020/7/26,180
2020/7/27,202.5
2020/7/28,202.5
2020/7/29,45
2020/7/30,67.5
2020/7/31,157.5
2020/8/1,45
2020/8/2,157.5
2020/8/3,157.5
2020/8/4,157.5
2020/8/5,180
2020/8/6,157.5
2020/8/7,180
2020/8/8,135
2020/8/9,157.5
2020/8/10,135
2020/8/11,180
2020/8/12,157.5
2020/8/13,0
2020/8/14,135
2020/8/15,157.5
2020/8/16,90
2020/8/17,157.5
2020/8/18,135
2020/8/19,180
2020/8/20,180
2020/8/21,180
2020/8/22,135
2020/8/23,0
2020/8/24,45
2020/8/25,157.5
2020/8/26,157.5
2020/8/27,135
2020/8/28,135
2020/8/29,180
2020/8/30,180
2020/8/31,67.5
2020/9/1,337.5
2020/9/2,337.5
2020/9/3,180
2020/9/4,202.5
2020/9/5,45
2020/9/6,45
2020/9/7,157.5
2020/9/8,180
2020/9/9,180
2020/9/10,180
2020/9/11,157.5
2020/9/12,22.5
2020/9/13,67.5
2020/9/14,90
2020/9/15,67.5
2020/9/16,45
2020/9/17,180
2020/9/18,202.5
2020/9/19,45
2020/9/20,337.5
2020/9/21,67.5
2020/9/22,0
2020/9/23,0
2020/9/24,337.5
2020/9/25,315
2020/9/26,22.5
2020/9/27,45
2020/9/28,337.5
2020/9/29,22.5
2020/9/30,67.5
2020/10/1,67.5
2020/10/2,135
2020/10/3,157.5
2020/10/4,180
2020/10/5,337.5
2020/10/6,337.5
2020/10/7,22.5
2020/10/8,337.5
2020/10/9,337.5
2020/10/10,337.5
2020/10/11,337.5
2020/10/12,337.5
2020/10/13,67.5
2020/10/14,22.5
2020/10/15,45
2020/10/16,22.5
2020/10/17,337.5
2020/10/18,337.5
2020/10/19,315
2020/10/20,337.5
2020/10/21,22.5
2020/10/22,337.5
2020/10/23,337.5
2020/10/24,315
2020/10/25,315
2020/10/26,135
2020/10/27,337.5
2020/10/28,180
2020/10/29,337.5
2020/10/30,337.5
2020/10/31,337.5
2020/11/1,315
2020/11/2,315
2020/11/3,315
2020/11/4,315
2020/11/5,337.5
2020/11/6,337.5
2020/11/7,337.5
2020/11/8,315
2020/11/9,337.5
2020/11/10,337.5
2020/11/11,337.5
2020/11/12,0
2020/11/13,337.5
2020/11/14,337.5
2020/11/15,180
2020/11/16,337.5
2020/11/17,135
2020/11/18,315
2020/11/19,180
2020/11/20,180
2020/11/21,337.5
2020/11/22,180
2020/11/23,337.5
2020/11/24,337.5
2020/11/25,315
2020/11/26,337.5
2020/11/27,45
2020/11/28,337.5
2020/11/29,67.5
2020/11/30,315
2020/12/1,0
2020/12/2,337.5
2020/12/3,315
2020/12/4,0
2020/12/5,315
2020/12/6,0
2020/12/7,337.5
2020/12/8,315
2020/12/9,22.5
2020/12/10,315
2020/12/11,315
2020/12/12,315
2020/12/13,90
2020/12/14,315
2020/12/15,315
2020/12/16,0
2020/12/17,315
2020/12/18,180
2020/12/19,337.5
2020/12/20,337.5
2020/12/21,315
2020/12/22,315
2020/12/23,157.5
2020/12/24,315
2020/12/25,337.5
2020/12/26,337.5
2020/12/27,337.5
2020/12/28,337.5
2020/12/29,22.5
2020/12/30,337.5
2020/12/31,315
